Id;Echeance;PhenomenId;PhenomenDesc;DangerCode;DangerColor;StartDate;EndDate;EmissionDate
99;J1;1;vent;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
99;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
99;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
99;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
99;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
99;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
99;J;8;avalanches;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
99;J1;8;avalanches;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J1;5;neige / verglas;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J;9;vagues submersion;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J1;7;grand froid;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J;3;orages;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J1;9;vagues submersion;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J;1;vent;1;vert;2025-03-05T16:00:00+01:00;2025-03-05T18:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J;7;grand froid;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J;2;pluie;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J1;3;orages;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J;5;neige / verglas;1;vert;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J1;2;pluie;1;vert;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
12;J1;1;vent;2;jaune;2025-03-06T09:00:00+01:00;2025-03-06T19:00:00+01:00;2025-03-05T16:00:00+01:00
31;J1;1;vent;2;jaune;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
31;J;1;vent;2;jaune;2025-03-05T18:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
66;J1;8;avalanches;2;jaune;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
66;J;8;avalanches;2;jaune;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
81;J1;1;vent;2;jaune;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
81;J;1;vent;2;jaune;2025-03-05T18:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J1;1;vent;2;jaune;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J;8;avalanches;2;jaune;2025-03-05T16:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J;1;vent;2;jaune;2025-03-05T18:00:00+01:00;2025-03-06T00:00:00+01:00;2025-03-05T16:00:00+01:00
FRA;J1;8;avalanches;2;jaune;2025-03-06T00:00:00+01:00;2025-03-07T00:00:00+01:00;2025-03-05T16:00:00+01:00
